Longitude,Latitude
1642539.4224372976,-780370.4747718312
1642539.4224372976,-788553.8993080424
1642539.4224372976,-1197725.1261185938
1642539.4224372976,-4479278.365139216
1642539.4224372976,-9282948.56789509
1650722.8469735086,283474.7149356027
1650722.8469735086,-796737.3238442533
1650722.8469735086,-804920.7483804643
1650722.8469735086,-813104.1729166755
1650722.8469735086,-821287.5974528864
1650722.8469735086,-829471.0219890974
1650722.8469735086,-837654.4465253085
1650722.8469735086,-1197725.1261185938
1650722.8469735086,-9282948.56789509
1658906.2715097195,283474.7149356027
1658906.2715097195,-845837.8710615195
1658906.2715097195,-1197725.1261185938
1658906.2715097195,-9282948.56789509
1667089.6960459307,283474.7149356027
1667089.6960459307,-845837.8710615195
1667089.6960459307,-1197725.1261185938
1667089.6960459307,-9282948.56789509
1675273.1205821417,283474.7149356027
1675273.1205821417,-854021.2955977304
1675273.1205821417,-1197725.1261185938
1675273.1205821417,-9282948.56789509
1683456.5451183529,283474.7149356027
1683456.5451183529,-862204.7201339416
1683456.5451183529,-1197725.1261185938
1683456.5451183529,-9282948.56789509
1691639.9696545638,283474.7149356027
1691639.9696545638,-870388.1446701526
1691639.9696545638,-1197725.1261185938
1691639.9696545638,-9282948.56789509
1699823.3941907748,283474.7149356027
1699823.3941907748,-870388.1446701526
1699823.3941907748,-1197725.1261185938
1699823.3941907748,-9282948.56789509
1708006.8187269857,283474.7149356027
1708006.8187269857,-878571.5692063635
1708006.8187269857,-1205908.5506548048
1708006.8187269857,-9282948.56789509
1716190.243263197,283474.7149356027
1716190.243263197,-886754.9937425747
1716190.243263197,-894938.4182787857
1716190.243263197,-1205908.5506548048
1716190.243263197,-9282948.56789509
1724373.6677994078,283474.7149356027
1724373.6677994078,-903121.8428149966
1724373.6677994078,-1205908.5506548048
1724373.6677994078,-9282948.56789509
1732557.092335619,283474.7149356027
1732557.092335619,-911305.2673512078
1732557.092335619,-1205908.5506548048
1732557.092335619,-9282948.56789509
1740740.51687183,283474.7149356027
1740740.51687183,-919488.6918874187
1740740.51687183,-1205908.5506548048
1740740.51687183,-9282948.56789509
1748923.941408041,283474.7149356027
1748923.941408041,-927672.1164236297
1748923.941408041,-1205908.5506548048
1748923.941408041,-9282948.56789509
1757107.365944252,283474.7149356027
1757107.365944252,-927672.1164236297
1757107.365944252,-1205908.5506548048
1757107.365944252,-9282948.56789509
1765290.790480463,283474.7149356027
1765290.790480463,-927672.1164236297
1765290.790480463,-1205908.5506548048
1765290.790480463,-1214091.9751910158
1765290.790480463,-1222275.399727227
1765290.790480463,-1230458.824263438
1765290.790480463,-1238642.2487996488
1765290.790480463,-1246825.67333586
1765290.790480463,-9282948.56789509
1773474.215016674,283474.7149356027
1773474.215016674,-935855.5409598409
1773474.215016674,-952222.3900322628
1773474.215016674,-960405.814568474
1773474.215016674,-968589.2391046849
1773474.215016674,-976772.6636408959
1773474.215016674,-984956.088177107
1773474.215016674,-993139.512713318
1773474.215016674,-1001322.937249529
1773474.215016674,-1009506.3617857401
1773474.215016674,-1017689.7863219511
1773474.215016674,-1025873.210858162
1773474.215016674,-1034056.6353943732
1773474.215016674,-1042240.0599305842
1773474.215016674,-1050423.484466795
1773474.215016674,-1205908.5506548048
1773474.215016674,-1255009.097872071
1773474.215016674,-1263192.522408282
1773474.215016674,-1271375.946944493
1773474.215016674,-1279559.371480704
1773474.215016674,-1287742.796016915
1773474.215016674,-1295926.2205531262
1773474.215016674,-1304109.6450893371
1773474.215016674,-1312293.069625548
1773474.215016674,-9282948.56789509
1781657.6395528852,283474.7149356027
1781657.6395528852,-935855.5409598409
1781657.6395528852,-944038.9654960518
1781657.6395528852,-1058606.9090030063
1781657.6395528852,-1066790.3335392172
1781657.6395528852,-1197725.1261185938
1781657.6395528852,-1369577.0413790254
1781657.6395528852,-1377760.4659152364
1781657.6395528852,-1385943.8904514473
1781657.6395528852,-9282948.56789509
1789841.0640890962,283474.7149356027
1789841.0640890962,-935855.5409598409
1789841.0640890962,-1074973.7580754282
1789841.0640890962,-1083157.1826116394
1789841.0640890962,-1189541.7015823827
1789841.0640890962,-1394127.3149876585
1789841.0640890962,-9282948.56789509
1798024.488625307,283474.7149356027
1798024.488625307,-935855.5409598409
1798024.488625307,-1091340.6071478503
1798024.488625307,-1099524.0316840613
1798024.488625307,-1107707.4562202725
1798024.488625307,-1181358.2770461717
1798024.488625307,-1402310.7395238695
1798024.488625307,-1410494.1640600804
1798024.488625307,-1418677.5885962916
1798024.488625307,-9282948.56789509
1806207.9131615183,283474.7149356027
1806207.9131615183,-935855.5409598409
1806207.9131615183,-1115890.8807564834
1806207.9131615183,-1124074.3052926944
1806207.9131615183,-1132257.7298289055
1806207.9131615183,-1140441.1543651165
1806207.9131615183,-1148624.5789013274
1806207.9131615183,-1156808.0034375386
1806207.9131615183,-1164991.4279737496
1806207.9131615183,-1173174.8525099605
1806207.9131615183,-1181358.2770461717
1806207.9131615183,-9282948.56789509
1814391.3376977292,283474.7149356027
1814391.3376977292,-935855.5409598409
1814391.3376977292,-1189541.7015823827
1814391.3376977292,-9282948.56789509
1822574.7622339402,283474.7149356027
1822574.7622339402,-935855.5409598409
1822574.7622339402,-1197725.1261185938
1822574.7622339402,-9282948.56789509
1830758.1867701514,283474.7149356027
1830758.1867701514,-935855.5409598409
1830758.1867701514,-1197725.1261185938
1830758.1867701514,-2138818.947782862
1830758.1867701514,-2147002.372319073
1830758.1867701514,-2155185.7968552844
1830758.1867701514,-2163369.2213914953
1830758.1867701514,-2171552.6459277063
1830758.1867701514,-2179736.070463917
1830758.1867701514,-2187919.495000128
1830758.1867701514,-2531623.3255209913
1830758.1867701514,-2539806.7500572028
1830758.1867701514,-9282948.56789509
1838941.6113063623,283474.7149356027
1838941.6113063623,-935855.5409598409
1838941.6113063623,-1197725.1261185938
1838941.6113063623,-2106085.249638018
1838941.6113063623,-2114268.674174229
1838941.6113063623,-2122452.09871044
1838941.6113063623,-2130635.523246651
1838941.6113063623,-2335221.1366519267
1838941.6113063623,-2343404.561188138
1838941.6113063623,-2351587.985724349
1838941.6113063623,-2359771.41026056
1838941.6113063623,-2367954.834796771
1838941.6113063623,-2376138.259332982
1838941.6113063623,-2384321.683869193
1838941.6113063623,-2392505.1084054043
1838941.6113063623,-2400688.532941615
1838941.6113063623,-2408871.957477826
1838941.6113063623,-2417055.382014037
1838941.6113063623,-2425238.806550248
1838941.6113063623,-2433422.231086459
1838941.6113063623,-2441605.6556226704
1838941.6113063623,-2449789.0801588814
1838941.6113063623,-2457972.5046950923
1838941.6113063623,-2466155.9292313033
1838941.6113063623,-2474339.353767514
1838941.6113063623,-2482522.778303725
1838941.6113063623,-2490706.2028399366
1838941.6113063623,-2498889.6273761475
1838941.6113063623,-2515256.4764485694
1838941.6113063623,-2523439.9009847804
1838941.6113063623,-2547990.1745934137
1838941.6113063623,-2556173.5991296247
1838941.6113063623,-2564357.0236658356
1838941.6113063623,-2572540.4482020466
1838941.6113063623,-2580723.8727382575
1838941.6113063623,-2588907.297274469
1838941.6113063623,-9282948.56789509
1847125.0358425733,283474.7149356027
1847125.0358425733,-935855.5409598409
1847125.0358425733,-1205908.5506548048
1847125.0358425733,-2327037.7121157157
1847125.0358425733,-2507073.0519123585
1847125.0358425733,-9282948.56789509
1855308.4603787845,283474.7149356027
1855308.4603787845,-935855.5409598409
1855308.4603787845,-1205908.5506548048
1855308.4603787845,-2318854.287579505
1855308.4603787845,-9282948.56789509
1863491.8849149954,283474.7149356027
1863491.8849149954,-927672.1164236297
1863491.8849149954,-1205908.5506548048
1863491.8849149954,-2318854.287579505
1863491.8849149954,-9282948.56789509
1871675.3094512064,283474.7149356027
1871675.3094512064,-927672.1164236297
1871675.3094512064,-1214091.9751910158
1871675.3094512064,-1222275.399727227
1871675.3094512064,-2318854.287579505
1871675.3094512064,-9282948.56789509
1879858.7339874175,283474.7149356027
1879858.7339874175,-927672.1164236297
1879858.7339874175,-1230458.824263438
1879858.7339874175,-2056984.702420752
1879858.7339874175,-2065168.126956963
1879858.7339874175,-2073351.551493174
1879858.7339874175,-2318854.287579505
1879858.7339874175,-9282948.56789509
1888042.1585236285,283474.7149356027
1888042.1585236285,-927672.1164236297
1888042.1585236285,-1238642.2487996488
1888042.1585236285,-1246825.67333586
1888042.1585236285,-2040617.8533483297
1888042.1585236285,-2048801.2778845406
1888042.1585236285,-2081534.9760293849
1888042.1585236285,-2318854.287579505
1888042.1585236285,-2760759.2125349003
1888042.1585236285,-2777126.0616073227
1888042.1585236285,-9282948.56789509
1896225.5830598394,283474.7149356027
1896225.5830598394,-927672.1164236297
1896225.5830598394,-1255009.097872071
1896225.5830598394,-1999700.7306672744
1896225.5830598394,-2007884.1552034859
1896225.5830598394,-2016067.5797396968
1896225.5830598394,-2024251.0042759078
1896225.5830598394,-2032434.4288121187
1896225.5830598394,-2318854.287579505
1896225.5830598394,-2768942.6370711112
1896225.5830598394,-9282948.56789509
1904409.0075960506,283474.7149356027
1904409.0075960506,-927672.1164236297
1904409.0075960506,-1263192.522408282
1904409.0075960506,-1958783.6079862197
1904409.0075960506,-1966967.0325224306
1904409.0075960506,-1975150.4570586416
1904409.0075960506,-1983333.8815948525
1904409.0075960506,-1991517.3061310635
1904409.0075960506,-2318854.287579505
1904409.0075960506,-9282948.56789509
1912592.4321322616,283474.7149356027
1912592.4321322616,-927672.1164236297
1912592.4321322616,-1271375.946944493
1912592.4321322616,-1279559.371480704
1912592.4321322616,-1926049.9098413754
1912592.4321322616,-1934233.3343775864
1912592.4321322616,-1942416.7589137973
1912592.4321322616,-1950600.1834500083
1912592.4321322616,-2318854.287579505
1912592.4321322616,-9282948.56789509
1920775.8566684725,283474.7149356027
1920775.8566684725,-927672.1164236297
1920775.8566684725,-1287742.796016915
1920775.8566684725,-1860582.5135516874
1920775.8566684725,-1868765.9380878983
1920775.8566684725,-1876949.3626241093
1920775.8566684725,-1885132.7871603202
1920775.8566684725,-1893316.2116965312
1920775.8566684725,-1901499.636232742
1920775.8566684725,-1909683.0607689535
1920775.8566684725,-1917866.4853051645
1920775.8566684725,-2318854.287579505
1920775.8566684725,-9282948.56789509
1928959.2812046837,283474.7149356027
1928959.2812046837,-919488.6918874187
1928959.2812046837,-1295926.2205531262
1928959.2812046837,-1844215.664479265
1928959.2812046837,-1852399.089015476
1928959.2812046837,-9282948.56789509
1937142.7057408947,283474.7149356027
1937142.7057408947,-919488.6918874187
1937142.7057408947,-1304109.6450893371
1937142.7057408947,-1836032.239943054
1937142.7057408947,-9282948.56789509
1945326.1302771056,283474.7149356027
1945326.1302771056,-927672.1164236297
1945326.1302771056,-1304109.6450893371
1945326.1302771056,-1770564.8436533657
1945326.1302771056,-1778748.268189577
1945326.1302771056,-1811481.966334421
1945326.1302771056,-1819665.3908706321
1945326.1302771056,-1827848.815406843
1945326.1302771056,-2449789.0801588814
1945326.1302771056,-2457972.5046950923
1945326.1302771056,-2466155.9292313033
1945326.1302771056,-2474339.353767514
1945326.1302771056,-2482522.778303725
1945326.1302771056,-2531623.3255209913
1945326.1302771056,-2539806.7500572028
1945326.1302771056,-2547990.1745934137
1945326.1302771056,-2556173.5991296247
1945326.1302771056,-2564357.0236658356
1945326.1302771056,-2572540.4482020466
1945326.1302771056,-9282948.56789509
1953509.5548133168,283474.7149356027
1953509.5548133168,-927672.1164236297
1953509.5548133168,-1312293.069625548
1953509.5548133168,-1729647.7209723108
1953509.5548133168,-1737831.1455085217
1953509.5548133168,-1746014.5700447327
1953509.5548133168,-1754197.9945809438
1953509.5548133168,-1762381.4191171548
1953509.5548133168,-1786931.6927257879
1953509.5548133168,-1795115.1172619988
1953509.5548133168,-1803298.54179821
1953509.5548133168,-2376138.259332982
1953509.5548133168,-2384321.683869193
1953509.5548133168,-2392505.1084054043
1953509.5548133168,-2400688.532941615
1953509.5548133168,-2408871.957477826
1953509.5548133168,-2417055.382014037
1953509.5548133168,-2425238.806550248
1953509.5548133168,-2433422.231086459
1953509.5548133168,-2441605.6556226704
1953509.5548133168,-2580723.8727382575
1953509.5548133168,-2588907.297274469
1953509.5548133168,-2597090.72181068
1953509.5548133168,-2613457.570883102
1953509.5548133168,-2621640.9954193127
1953509.5548133168,-2629824.4199555237
1953509.5548133168,-2678924.9671727903
1953509.5548133168,-9282948.56789509
1961692.9793495277,283474.7149356027
1961692.9793495277,-927672.1164236297
1961692.9793495277,-1320476.4941617593
1961692.9793495277,-1696914.0228274665
1961692.9793495277,-1705097.4473636777
1961692.9793495277,-1713280.8718998886
1961692.9793495277,-1721464.2964360996
1961692.9793495277,-2605274.146346891
1961692.9793495277,-2638007.844491735
1961692.9793495277,-2646191.269027946
1961692.9793495277,-2654374.693564157
1961692.9793495277,-2662558.118100368
1961692.9793495277,-2670741.542636579
1961692.9793495277,-9282948.56789509
1969876.4038857387,283474.7149356027
1969876.4038857387,-927672.1164236297
1969876.4038857387,-1320476.4941617593
1969876.4038857387,-9282948.56789509
1978059.8284219499,275291.29039939167
1978059.8284219499,-927672.1164236297
1978059.8284219499,-1328659.9186979702
1978059.8284219499,-2318854.287579505
1978059.8284219499,-9282948.56789509
1986243.2529581608,275291.29039939167
1986243.2529581608,-927672.1164236297
1986243.2529581608,-1328659.9186979702
1986243.2529581608,-2318854.287579505
1986243.2529581608,-9282948.56789509
1994426.6774943718,275291.29039939167
1994426.6774943718,-935855.5409598409
1994426.6774943718,-1328659.9186979702
1994426.6774943718,-2318854.287579505
1994426.6774943718,-9282948.56789509
2002610.102030583,275291.29039939167
2002610.102030583,-935855.5409598409
2002610.102030583,-1328659.9186979702
2002610.102030583,-2318854.287579505
2002610.102030583,-9282948.56789509
2010793.526566794,275291.29039939167
2010793.526566794,-935855.5409598409
2010793.526566794,-1328659.9186979702
2010793.526566794,-1647813.4756102003
2010793.526566794,-1655996.9001464115
2010793.526566794,-2318854.287579505
2010793.526566794,-9282948.56789509
2018976.9511030049,275291.29039939167
2018976.9511030049,-944038.9654960518
2018976.9511030049,-1328659.9186979702
2018976.9511030049,-1606896.3529291453
2018976.9511030049,-1615079.7774653563
2018976.9511030049,-1623263.2020015672
2018976.9511030049,-1631446.6265377784
2018976.9511030049,-1639630.0510739894
2018976.9511030049,-2973528.2504763873
2018976.9511030049,-9282948.56789509
2027160.375639216,275291.29039939167
2027160.375639216,-952222.3900322628
2027160.375639216,-1328659.9186979702
2027160.375639216,-1590529.5038567232
2027160.375639216,-1598712.9283929341
2027160.375639216,-9282948.56789509
2035343.800175427,275291.29039939167
2035343.800175427,-952222.3900322628
2035343.800175427,-1328659.9186979702
2035343.800175427,-1582346.079320512
2035343.800175427,-9282948.56789509
2043527.224711638,275291.29039939167
2043527.224711638,-960405.814568474
2043527.224711638,-1328659.9186979702
2043527.224711638,-1582346.079320512
2043527.224711638,-9282948.56789509
2051710.6492478491,275291.29039939167
2051710.6492478491,-968589.2391046849
2051710.6492478491,-1328659.9186979702
2051710.6492478491,-1574162.654784301
2051710.6492478491,-2711658.665317634
2051710.6492478491,-9282948.56789509
2059894.07378406,275291.29039939167
2059894.07378406,-976772.6636408959
2059894.07378406,-1328659.9186979702
2059894.07378406,-1492328.4094221909
2059894.07378406,-1500511.8339584018
2059894.07378406,-1508695.2584946128
2059894.07378406,-1516878.683030824
2059894.07378406,-1525062.107567035
2059894.07378406,-1533245.5321032458
2059894.07378406,-1541428.956639457
2059894.07378406,-1549612.381175668
2059894.07378406,-1557795.805711879
2059894.07378406,-1565979.23024809
2059894.07378406,-2711658.665317634
2059894.07378406,-9282948.56789509
2068077.498320271,275291.29039939167
2068077.498320271,-984956.088177107
2068077.498320271,-1336843.3432341812
2068077.498320271,-1459594.7112773466
2068077.498320271,-1467778.1358135578
2068077.498320271,-1475961.5603497687
2068077.498320271,-1484144.9848859797
2068077.498320271,-2719842.089853845
2068077.498320271,-3038995.6467660754
2068077.498320271,-3079912.7694471306
2068077.498320271,-3088096.1939833416
2068077.498320271,-9282948.56789509
2076260.9228564822,275291.29039939167
2076260.9228564822,-993139.512713318
2076260.9228564822,-1345026.7677703924
2076260.9228564822,-1435044.4376687135
2076260.9228564822,-1443227.8622049247
2076260.9228564822,-1451411.2867411356
2076260.9228564822,-2728025.5143900565
2076260.9228564822,-3047179.0713022863
2076260.9228564822,-3055362.4958384973
2076260.9228564822,-3063545.9203747083
2076260.9228564822,-3071729.3449109197
2076260.9228564822,-3096279.6185195525
2076260.9228564822,-3104463.0430557635
2076260.9228564822,-3112646.467591975
2076260.9228564822,-3120829.892128186
2076260.9228564822,-3129013.316664397
2076260.9228564822,-9282948.56789509
2084444.3473926932,275291.29039939167
2084444.3473926932,-993139.512713318
2084444.3473926932,-1345026.7677703924
2084444.3473926932,-1353210.1923066033
2084444.3473926932,-1361393.6168428143
2084444.3473926932,-1369577.0413790254
2084444.3473926932,-1377760.4659152364
2084444.3473926932,-1385943.8904514473
2084444.3473926932,-1394127.3149876585
2084444.3473926932,-1402310.7395238695
2084444.3473926932,-1410494.1640600804
2084444.3473926932,-1418677.5885962916
2084444.3473926932,-1426861.0131325026
2084444.3473926932,-2736208.9389262674
2084444.3473926932,-9282948.56789509
2092627.771928904,275291.29039939167
2092627.771928904,-1001322.937249529
2092627.771928904,-1345026.7677703924
2092627.771928904,-2744392.3634624784
2092627.771928904,-9282948.56789509
2100811.196465115,275291.29039939167
2100811.196465115,-1001322.937249529
2100811.196465115,-1345026.7677703924
2100811.196465115,-2752575.7879986893
2100811.196465115,-9282948.56789509
2108994.6210013265,275291.29039939167
2108994.6210013265,-1001322.937249529
2108994.6210013265,-1336843.3432341812
2108994.6210013265,-2752575.7879986893
2108994.6210013265,-9282948.56789509
2117178.045537537,275291.29039939167
2117178.045537537,-1001322.937249529
2117178.045537537,-2760759.2125349003
2117178.045537537,-9282948.56789509
2125361.4700737484,275291.29039939167
2125361.4700737484,-1001322.937249529
2125361.4700737484,-2760759.2125349003
2125361.4700737484,-9282948.56789509
2133544.8946099593,275291.29039939167
2133544.8946099593,-1001322.937249529
2133544.8946099593,-2760759.2125349003
2133544.8946099593,-9282948.56789509
2141728.3191461703,275291.29039939167
2141728.3191461703,-1001322.937249529
2141728.3191461703,-2760759.2125349003
2141728.3191461703,-9291131.992431302
2149911.7436823817,275291.29039939167
2149911.7436823817,-1001322.937249529
2149911.7436823817,-2760759.2125349003
2149911.7436823817,-9291131.992431302
2158095.168218592,275291.29039939167
2158095.168218592,-1001322.937249529
2158095.168218592,-2760759.2125349003
2158095.168218592,-9291131.992431302
2166278.5927548036,275291.29039939167
2166278.5927548036,-1001322.937249529
2166278.5927548036,-2760759.2125349003
2166278.5927548036,-9291131.992431302
2174462.0172910145,275291.29039939167
2174462.0172910145,-1001322.937249529
2174462.0172910145,-2760759.2125349003
2174462.0172910145,-9291131.992431302
2182645.4418272255,275291.29039939167
2182645.4418272255,-1001322.937249529
2182645.4418272255,-2760759.2125349003
2182645.4418272255,-9291131.992431302
2190828.866363437,275291.29039939167
2190828.866363437,-1001322.937249529
2190828.866363437,-2760759.2125349003
2190828.866363437,-9291131.992431302
2199012.2908996474,275291.29039939167
2199012.2908996474,-1001322.937249529
2199012.2908996474,-2760759.2125349003
2199012.2908996474,-9291131.992431302
2207195.715435859,275291.29039939167
2207195.715435859,-1001322.937249529
2207195.715435859,-2760759.2125349003
2207195.715435859,-4143757.959154564
2207195.715435859,-4151941.3836907754
2207195.715435859,-4160124.808226987
2207195.715435859,-4168308.2327631973
2207195.715435859,-4176491.6572994087
2207195.715435859,-4184675.081835619
2207195.715435859,-4192858.5063718306
2207195.715435859,-4201041.930908042
2207195.715435859,-4209225.3554442525
2207195.715435859,-4217408.779980464
2207195.715435859,-9291131.992431302
2215379.1399720698,275291.29039939167
2215379.1399720698,-993139.512713318
2215379.1399720698,-2760759.2125349003
2215379.1399720698,-4135574.5346183535
2215379.1399720698,-4225592.204516674
2215379.1399720698,-4233775.629052886
2215379.1399720698,-4241959.053589096
2215379.1399720698,-9291131.992431302
2223562.5645082807,275291.29039939167
2223562.5645082807,-993139.512713318
2223562.5645082807,-2760759.2125349003
2223562.5645082807,-4250142.478125308
2223562.5645082807,-4258325.902661519
2223562.5645082807,-9291131.992431302
2231745.9890444917,275291.29039939167
2231745.9890444917,-993139.512713318
2231745.9890444917,-2760759.2125349003
2231745.9890444917,-4266509.32719773
2231745.9890444917,-9291131.992431302
2239929.4135807026,275291.29039939167
2239929.4135807026,-993139.512713318
2239929.4135807026,-2752575.7879986893
2239929.4135807026,-4274692.751733941
2239929.4135807026,-9291131.992431302
2248112.838116914,275291.29039939167
2248112.838116914,-993139.512713318
2248112.838116914,-2752575.7879986893
2248112.838116914,-4282876.1762701515
2248112.838116914,-4291059.600806363
2248112.838116914,-9291131.992431302
2256296.2626531245,275291.29039939167
2256296.2626531245,-993139.512713318
2256296.2626531245,-2744392.3634624784
2256296.2626531245,-4299243.025342574
2256296.2626531245,-4307426.449878785
2256296.2626531245,-4528378.912356483
2256296.2626531245,-9291131.992431302
2264479.687189336,275291.29039939167
2264479.687189336,-984956.088177107
2264479.687189336,-2744392.3634624784
2264479.687189336,-4086473.987401087
2264479.687189336,-4315609.874414996
2264479.687189336,-4323793.298951207
2264479.687189336,-4331976.723487418
2264479.687189336,-4340160.14802363
2264479.687189336,-4421994.393385739
2264479.687189336,-4430177.8179219505
2264479.687189336,-4438361.242458162
2264479.687189336,-4446544.666994372
2264479.687189336,-4454728.091530584
2264479.687189336,-4462911.516066794
2264479.687189336,-4471094.940603006
2264479.687189336,-4479278.365139216
2264479.687189336,-4487461.789675428
2264479.687189336,-4495645.214211639
2264479.687189336,-4503828.6387478495
2264479.687189336,-4512012.063284061
2264479.687189336,-4520195.487820271
2264479.687189336,-9291131.992431302
2272663.111725547,275291.29039939167
2272663.111725547,-976772.6636408959
2272663.111725547,-2719842.089853845
2272663.111725547,-2728025.5143900565
2272663.111725547,-2736208.9389262674
2272663.111725547,-4078290.5628648764
2272663.111725547,-4348343.57255984
2272663.111725547,-4356526.997096051
2272663.111725547,-4364710.421632262
2272663.111725547,-4372893.846168473
2272663.111725547,-4381077.270704684
2272663.111725547,-4389260.695240895
2272663.111725547,-4397444.119777107
2272663.111725547,-4405627.544313317
2272663.111725547,-4413810.968849529
2272663.111725547,-4528378.912356483
2272663.111725547,-4536562.336892694
2272663.111725547,-9291131.992431302
2280846.536261758,275291.29039939167
2280846.536261758,-2711658.665317634
2280846.536261758,-4389260.695240895
2280846.536261758,-9291131.992431302
2289029.9607979693,275291.29039939167
2289029.9607979693,-4389260.695240895
2289029.9607979693,-9291131.992431302
2297213.3853341797,275291.29039939167
2297213.3853341797,-4389260.695240895
2297213.3853341797,-9291131.992431302
2305396.809870391,275291.29039939167
2305396.809870391,-3227214.411098929
2305396.809870391,-4389260.695240895
2305396.809870391,-9291131.992431302
2313580.234406602,275291.29039939167
2313580.234406602,-3227214.411098929
2313580.234406602,-4397444.119777107
2313580.234406602,-9291131.992431302
2321763.658942813,275291.29039939167
2321763.658942813,-3219030.986562718
2321763.658942813,-4397444.119777107
2321763.658942813,-9291131.992431302
2329947.083479024,275291.29039939167
2329947.083479024,-3219030.986562718
2329947.083479024,-4405627.544313317
2329947.083479024,-9291131.992431302
2338130.508015235,275291.29039939167
2338130.508015235,-3219030.986562718
2338130.508015235,-4405627.544313317
2338130.508015235,-9291131.992431302
2346313.9325514464,275291.29039939167
2346313.9325514464,-944038.9654960518
2346313.9325514464,-3219030.986562718
2346313.9325514464,-4405627.544313317
2346313.9325514464,-9291131.992431302
2354497.357087657,275291.29039939167
2354497.357087657,-944038.9654960518
2354497.357087657,-3227214.411098929
2354497.357087657,-4413810.968849529
2354497.357087657,-9291131.992431302
2362680.7816238683,275291.29039939167
2362680.7816238683,-952222.3900322628
2362680.7816238683,-3227214.411098929
2362680.7816238683,-4413810.968849529
2362680.7816238683,-9291131.992431302
2370864.206160079,275291.29039939167
2370864.206160079,-952222.3900322628
2370864.206160079,-3227214.411098929
2370864.206160079,-4413810.968849529
2370864.206160079,-9291131.992431302
2379047.63069629,275291.29039939167
2379047.63069629,-952222.3900322628
2379047.63069629,-3227214.411098929
2379047.63069629,-4413810.968849529
2379047.63069629,-9291131.992431302
2387231.0552325016,275291.29039939167
2387231.0552325016,-952222.3900322628
2387231.0552325016,-4405627.544313317
2387231.0552325016,-9291131.992431302
2395414.479768712,275291.29039939167
2395414.479768712,-960405.814568474
2395414.479768712,-9291131.992431302
2403597.9043049235,275291.29039939167
2403597.9043049235,-968589.2391046849
2403597.9043049235,-9291131.992431302
2411781.3288411344,275291.29039939167
2411781.3288411344,-976772.6636408959
2411781.3288411344,-9291131.992431302
2419964.7533773454,275291.29039939167
2419964.7533773454,-984956.088177107
2419964.7533773454,-9291131.992431302
2428148.1779135563,275291.29039939167
2428148.1779135563,-993139.512713318
2428148.1779135563,-9291131.992431302
2436331.6024497673,275291.29039939167
2436331.6024497673,-1001322.937249529
2436331.6024497673,-9291131.992431302
2444515.0269859787,275291.29039939167
2444515.0269859787,-1009506.3617857401
2444515.0269859787,-9291131.992431302
2452698.451522189,275291.29039939167
2452698.451522189,-1009506.3617857401
2452698.451522189,-9291131.992431302
2460881.8760584006,275291.29039939167
2460881.8760584006,-1017689.7863219511
2460881.8760584006,-9291131.992431302
2469065.3005946116,275291.29039939167
2469065.3005946116,-1025873.210858162
2469065.3005946116,-9291131.992431302
2477248.7251308225,275291.29039939167
2477248.7251308225,-1034056.6353943732
2477248.7251308225,-9291131.992431302
2485432.149667034,275291.29039939167
2485432.149667034,-1042240.0599305842
2485432.149667034,-9291131.992431302
2493615.5742032444,275291.29039939167
2493615.5742032444,-1050423.484466795
2493615.5742032444,-9291131.992431302
2501798.998739456,275291.29039939167
2501798.998739456,-1058606.9090030063
2501798.998739456,-1066790.3335392172
2501798.998739456,-9291131.992431302
2509982.423275667,275291.29039939167
2509982.423275667,-1074973.7580754282
2509982.423275667,-1083157.1826116394
2509982.423275667,-9291131.992431302
2518165.8478118777,275291.29039939167
2518165.8478118777,-1091340.6071478503
2518165.8478118777,-1099524.0316840613
2518165.8478118777,-1107707.4562202725
2518165.8478118777,-9291131.992431302
2526349.2723480887,275291.29039939167
2526349.2723480887,-1115890.8807564834
2526349.2723480887,-9291131.992431302
2534532.6968842996,275291.29039939167
2534532.6968842996,-1124074.3052926944
2534532.6968842996,-9291131.992431302
2542716.121420511,275291.29039939167
2542716.121420511,-1124074.3052926944
2542716.121420511,-9291131.992431302
2550899.5459567215,275291.29039939167
2550899.5459567215,-1132257.7298289055
2550899.5459567215,-9291131.992431302
2559082.970492933,275291.29039939167
2559082.970492933,-1132257.7298289055
2559082.970492933,-9291131.992431302
2567266.395029144,275291.29039939167
2567266.395029144,-1140441.1543651165
2567266.395029144,-9291131.992431302
2575449.819565355,275291.29039939167
2575449.819565355,-1148624.5789013274
2575449.819565355,-1156808.0034375386
2575449.819565355,-9291131.992431302
2583633.2441015663,275291.29039939167
2583633.2441015663,-1164991.4279737496
2583633.2441015663,-9291131.992431302
2591816.6686377767,275291.29039939167
2591816.6686377767,-1173174.8525099605
2591816.6686377767,-9291131.992431302
2600000.093173988,275291.29039939167
2600000.093173988,-1181358.2770461717
2600000.093173988,-9291131.992431302
2608183.517710199,275291.29039939167
2608183.517710199,-1181358.2770461717
2608183.517710199,-9291131.992431302
2616366.94224641,275291.29039939167
2616366.94224641,-1189541.7015823827
2616366.94224641,-9291131.992431302
2624550.3667826215,275291.29039939167
2624550.3667826215,-1189541.7015823827
2624550.3667826215,-9291131.992431302
2632733.791318832,275291.29039939167
2632733.791318832,-1197725.1261185938
2632733.791318832,-9291131.992431302
2640917.2158550434,275291.29039939167
2640917.2158550434,-1197725.1261185938
2640917.2158550434,-9291131.992431302
2649100.6403912543,275291.29039939167
